GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,GFPipeID,EffGasDayTime,TSP_Name,PipeCode,CycleDesc
118OA000815D,Delivery Location,815,"Dighton Power LLC Bristol MA (BRISTOL,MA)",,N,D,,61923.0,61923.0,17800.0,44123.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000816D,Delivery Location,816,"Revere Power (PROVIDENCE,RI)",,N,D,,54620.0,66750.0,44900.0,21850.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000817D,Delivery Location,817,"Dynegy Lake Road (Windham,CT)",,N,D,,342380.0,342380.0,122834.0,219546.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000819D,Delivery Location,819,"Middletown- Cromwell Fairfield, CT",,N,D,,20751.0,20751.0,8424.0,12327.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000820D,Delivery Location,820,"Wallingford Energy Interconnect (FAIRFIELD,CT)",,N,D,,81000.0,157417.0,4000.0,153417.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000821D,Delivery Location,821,"Pinehills Meter - (PLYMOUTH,MA)",,N,D,,29891.0,31326.0,3061.0,28265.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000822D,Delivery Location,822,"Phelps Dodge (NEW LONDON,CT)",,N,D,,10400.0,11420.0,0.0,11420.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000823D,Delivery Location,823,"Sharon Station-(NORFOLK,MA)",,N,D,,42222.0,44419.0,22377.0,22042.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000824D,Delivery Location,824,New England Gas Company Fall River Gas-North Fall River Sta-(BRIST,,N,D,,41197.0,41197.0,85.0,41112.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000826D,Delivery Location,826,"Mystic (MIDDLESEX,MA)",,Y,D,,124000.0,124000.0,85582.0,38418.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000827D,Delivery Location,827,"National Grid-WEYMOUTH (NORFOLK,MA)",,N,D,,58498.0,58498.0,0.0,58498.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000828D,Delivery Location,828,"UConn Mansfield (TOLLAND,CT)",,N,D,,24104.0,24104.0,3000.0,21104.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000829D,Delivery Location,829,"National Grid-SANDWICH (BARNSTABLE,MA)",,N,D,,164630.0,164630.0,0.0,164630.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000830D,Delivery Location,830,"Marathon (MIDDLESEX,MA)",,N,D,,229267.0,238936.0,2593.0,236343.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000831D,Delivery Location,831,"CMEEC-PIERCE POWER PLANT-(NEW HAVEN,CT)",,N,D,,61295.0,61295.0,0.0,61295.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000832D,Delivery Location,832,"Norfolk Meter Station (NORFOLK,MA)",,N,D,,64734.0,66828.0,0.0,66828.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000833D,Delivery Location,833,Kleen Energy,,N,D,,221932.0,221932.0,80011.0,141921.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000834D,Delivery Location,834,"BELD - Braintree Electric Light  (NORFOLK,MA)",,N,D,,71509.0,71509.0,0.0,71509.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000835D,Delivery Location,835,"WEST DANBURY (FAIRFIELD,CT)",,N,D,,169501.0,172228.0,4211.0,168017.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000836D,Delivery Location,836,GenConn Power Plant,,N,D,,98411.0,98411.0,0.0,98411.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000837D,Delivery Location,837,Salem Harbor Station,,N,D,,115000.0,115000.0,21800.0,93200.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000838D,Delivery Location,838,National Grid - West Roxbury,,N,D,,100000.0,100000.0,30004.0,69996.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000839D,Delivery Location,839,"NStar - Assonet, Bristol Co, MA",,N,D,,6690.0,7838.0,843.0,6995.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000840D,Delivery Location,840,AGT to TE Hanover,,N,D,,384544.0,1163600.0,666897.0,496703.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000841D,Delivery Location,841,"Norwich Public Utilities-Oakland Heights, New London, CT",,N,D,,4054.0,4054.0,0.0,4054.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000842D,Delivery Location,842,"National Grid - Crary Street-Providence,,RI",,N,D,,96000.0,96000.0,1314.0,94686.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000843D,Delivery Location,843,CPV Towantic,,N,D,,137000.0,137000.0,115000.0,22000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000844D,Delivery Location,844,"Exelon/Constellation Energy, Norfolk Co., Ma",,N,D,,96000.0,96000.0,21000.0,75000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000851D,Delivery Location,851,"Brookfield Delivery (FAIRFIELD,CT)",,N,D,,463202.0,463202.0,313077.0,150125.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA001215D,Delivery Location,1215,"Salem Essex Co., MA North (ESSEX,MA)",,N,D,,720200.0,720200.0,52517.0,667683.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA002210D,Delivery Location,2210,"LAMBERTVILLE DELIVERY (HUNTERDON, NJ)",,N,D,,280000.0,280000.0,0.0,280000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080000D,Delivery Location,80000,INTERCONNECT AGT MAINLINE & LAKE ROAD LALTERAL,,N,D,,535691.0,535691.0,0.0,535691.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080001R,Receipt Location,80001,INTERCONNECT BETWEEN MIDDLETON LAT  & AGT MAINLINE,,N,R,,394756.0,394756.0,80011.0,314745.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080003R,Receipt Location,80003,INTERCONNECT AGT G-10 LAT & CLEARY LATERAL,,N,R,,212098.0,212098.0,0.0,212098.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080004R,Receipt Location,80004,"INTERCONNECT AGT G-SYS BOURNE, MA & CANAL LATERAL",,N,R,,216004.0,216004.0,0.0,216004.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080008R,Receipt Location,80008,LATERAL B SYSTEM,,N,R,,139310.0,139310.0,0.0,139310.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080009R,Receipt Location,80009,LATERAL B SYSTEM MAINILNE,,N,R,,403665.0,403665.0,0.0,403665.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080012R,Receipt Location,80012,LATERAL Y SYSTEM,,N,R,,253525.0,253525.0,0.0,253525.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080013D,Delivery Location,80013,LATERAL Y SYSTEM MAINLINE,,N,D,,512578.0,512578.0,0.0,512578.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080016R,Receipt Location,80016,LATERAL Z SYSTEM,,N,R,,177874.0,177874.0,0.0,177874.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080022R,Receipt Location,80022,LATERAL T SYSTEM,,N,R,,130000.0,130000.0,0.0,130000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080029D,Delivery Location,80029,LATERAL C SYSTEM MAINLINE,,N,D,,428970.0,428970.0,0.0,428970.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080031D,Delivery Location,80031,LATERAL E SYSTEM MAINLINE,,N,D,,505583.0,505583.0,0.0,505583.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080031R,Receipt Location,80031,LATERAL E SYSTEM MAINLINE,,N,R,,505583.0,505583.0,0.0,505583.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080035D,Delivery Location,80035,LATERAL G-1 SYSTEM MAINLINE,,N,D,,628652.0,628652.0,18486.0,610166.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080035R,Receipt Location,80035,LATERAL G-1 SYSTEM MAINLINE,,N,R,,429578.0,429578.0,18400.0,411178.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080042D,Delivery Location,80042,Q-1 EXTENSION MAINLINE,,N,D,,661840.0,661840.0,0.0,661840.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080042R,Receipt Location,80042,Q-1 EXTENSION MAINLINE,,N,R,,536843.0,536843.0,0.0,536843.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080043D,Delivery Location,80043,Q-1 EXTENSION,,N,D,,197059.0,197059.0,0.0,197059.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080043R,Receipt Location,80043,Q-1 EXTENSION,,N,R,,197059.0,197059.0,0.0,197059.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080047D,Delivery Location,80047,LATERAL G SYSTEM CANAL MAINLINE,,N,D,,154955.0,154955.0,0.0,154955.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080054R,Receipt Location,80054,LATERAL C-8 SYSTEM,,N,R,,63796.0,63796.0,0.0,63796.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080059D,Delivery Location,80059,LATERAL M SYSTEM MAINLINE,,N,D,,383110.0,383110.0,0.0,383110.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080060R,Receipt Location,80060,G-24 LATERAL HEAD OF LATERAL,,N,R,,214975.0,214975.0,0.0,214975.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080063D,Delivery Location,80063,LATERAL W SYSTEM MAINLINE,,N,D,,489470.0,489470.0,80011.0,409459.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080063R,Receipt Location,80063,LATERAL W SYSTEM MAINLINE,,N,R,,428970.0,428970.0,0.0,428970.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080070R,Receipt Location,80070,G-12 SYSTEM,,N,R,,575709.0,575709.0,72166.0,503543.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080071D,Delivery Location,80071,G-12 SYSTEM G-5 MAINLINE,,N,D,,164265.0,164265.0,72166.0,92099.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080074R,Receipt Location,80074,G-22 SYSTEM,,N,R,,320805.0,320805.0,0.0,320805.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080094R,Receipt Location,80094,J-2 SYSTEM,,Y,R,,277970.0,277970.0,85582.0,192388.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080095D,Delivery Location,80095,J-2 SYSTEM MAINLINE,,N,D,,255882.0,255882.0,85582.0,170300.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080100D,Delivery Location,80100,KLEEN ENERGY LATERAL MAINLINE,,N,D,,385524.0,385524.0,80011.0,305513.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080101R,Receipt Location,80101,KLEEN ENERGY LATERAL,,N,R,,385524.0,385524.0,80011.0,305513.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080106D,Delivery Location,80106,SALEM LATERAL (MAINLINE),,N,D,,253205.0,253205.0,21634.0,231571.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080107R,Receipt Location,80107,SALEM LATERAL,,N,R,,115000.0,115000.0,21634.0,93366.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA080806D,Delivery Location,80806,G-24 MAINLINE HEAD OF LATERAL,,N,D,,282747.0,282747.0,0.0,282747.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA088202R,Receipt Location,88202,INTERCONNECTION BETWEEN NORTHEAST GATEWAY AND HUBLINE MAINLINE,,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA088203D,Delivery Location,88203,INTERCONNECTION BETWEEN NORTHEAST GATEWAY AND HUBLINE,,N,D,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA089847R,Receipt Location,89847,NORTHEAST GATEWAY DEEP WATER PORT (DWP1),,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA089848R,Receipt Location,89848,INTERCONNECT BETWEEN SUEZ NEPTUNE AND HUBLINE,,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099200R,Receipt Location,99200,NJ-NY MAINLINE,,N,R,,1502586.0,1502586.0,0.0,1502586.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099815R,Receipt Location,99815,PHELPS DODGE LATERAL POINT,,N,R,,52024.0,52024.0,0.0,52024.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099826D,Delivery Location,99826,BROOKFIELD IN-LINE TRANSFER POINT,,N,D,,1476399.0,1476399.0,3665.0,1472734.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099826R,Receipt Location,99826,BROOKFIELD IN-LINE TRANSFER POINT,,N,R,,1476399.0,1476399.0,3665.0,1472734.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099827D,Delivery Location,99827,BURRILLVILLE IN-LINE TRANSFER POINT,,N,D,,535691.0,535691.0,0.0,535691.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099827R,Receipt Location,99827,BURRILLVILLE IN-LINE TRANSFER POINT,,N,R,,535691.0,535691.0,0.0,535691.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099855R,Receipt Location,99855,SALEM LATERAL CUSTODY TRANSFER POINT,,N,R,,115000.0,115000.0,166.0,114834.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099856D,Delivery Location,99856,MAHWAH IN-LINE TRANSFER POINT,,N,D,,335029.0,335029.0,0.0,335029.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099856R,Receipt Location,99856,MAHWAH IN-LINE TRANSFER POINT,,N,R,,335029.0,335029.0,0.0,335029.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099857D,Delivery Location,99857,EAST BRAINTREE CUSTODY TRANSFER POINT,,N,D,,196970.0,196970.0,37298.0,159672.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA099857R,Receipt Location,99857,EAST BRAINTREE CUSTODY TRANSFER POINT,,N,R,,171366.0,171366.0,37298.0,134068.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-26,ALGONQUIN,AG,INTRDY_2025-11-27_0901
118OA000001D,Delivery Location,1,"Partroy (MORRIS,NJ)",,N,D,,18022.0,18022.0,10250.0,7772.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000002D,Delivery Location,2,"Waterbury (NEW HAVEN,CT)",,N,D,,208442.0,216006.0,16644.0,199362.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000003D,Delivery Location,3,North Haven (NEW HAVEN),,N,D,,342081.0,342081.0,109785.0,232296.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000004D,Delivery Location,4,"Rhode Island Energy -DEY ST. (PROVIDENCE,RI)",,N,D,,157437.0,157437.0,50262.0,107175.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000005D,Delivery Location,5,"Willimantic (NEW HAVEN, CT)",,N,D,,15880.0,15880.0,3012.0,12868.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000006D,Delivery Location,6,"Mohegan Park (NEW LONDON,CT)",,N,D,,25597.0,26692.0,5287.0,21405.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000007D,Delivery Location,7,"Waterford (NEW LONDON,CT)",,N,D,,60849.0,60849.0,6017.0,54832.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000008D,Delivery Location,8,"Rhode Island Energy-WESTERLY (WASHINGTON,RI)",,N,D,,10265.0,10265.0,4966.0,5299.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000009D,Delivery Location,9,"Putnam (WINDHAM,CT)",,N,D,,31570.0,32187.0,1240.0,30947.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000010D,Delivery Location,10,"Rhode Island Energy - E. Providence (PROVIDENCE,RI)",,N,D,,147347.0,147347.0,10182.0,137165.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000011D,Delivery Location,11,"Taunton (BRISTOL, MA)",,N,D,,67232.0,67232.0,11022.0,56210.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000012D,Delivery Location,12,"Rhode Island Energy - WARREN (BRISTOL,RI)",,N,D,,30409.0,30409.0,8436.0,21973.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000013D,Delivery Location,13,"Rhode Island Energy- Portsmouth (NEWPORT,RI)",,N,D,,87827.0,87827.0,19386.0,68441.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000015D,Delivery Location,15,"Freetown (BRISTOL,MA)",,N,D,,77515.0,77515.0,705.0,76810.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000016D,Delivery Location,16,"New England Gas Company Fall River (BRISTOL,MA)",,N,D,,116021.0,116021.0,22916.0,93105.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000017D,Delivery Location,17,"New Bedford (BRISTOL,MA)",,N,D,,116072.0,116072.0,20479.0,95593.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000018D,Delivery Location,18,Bourne Station Relocation (Mainland Bourne),,N,D,,116996.0,116996.0,8813.0,108183.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000019D,Delivery Location,19,"Plymouth (PLYMOUTH,MA)",,N,D,,30905.0,30905.0,12810.0,18095.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000020D,Delivery Location,20,"Milford (WORCESTER,MA)",,N,D,,23867.0,23867.0,164.0,23703.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000021D,Delivery Location,21,"National Grid- NORWOOD (NORFOLK,MA)",,N,D,,40089.0,45508.0,4413.0,41095.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000022D,Delivery Location,22,"Westwood (NORFOLK, MA)",,Y,D,,93629.0,93629.0,12117.0,81512.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000023D,Delivery Location,23,"National Grid- EAST BRAINTREE (NORFOLK,MA)",,N,D,,107189.0,111671.0,35731.0,75940.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000024D,Delivery Location,24,"Brockton (PLYMOUTH,MA)",,N,D,,390174.0,513937.0,59847.0,454090.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000025D,Delivery Location,25,"Hopedale (NORFOLK,MA)",,N,D,,12377.0,12377.0,271.0,12106.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000027D,Delivery Location,27,"National Grid- EVERETT (MIDDLESEX,MA)",,N,D,,247268.0,247268.0,30829.0,216439.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000028D,Delivery Location,28,"Brookford ST (MIDDLESEX,MA)",,N,D,,66151.0,66151.0,10791.0,55360.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000029D,Delivery Location,29,"Middleboro (PLYMOUTH,MA)",,N,D,,16445.0,17118.0,3100.0,14018.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000030D,Delivery Location,30,"Guilford (NEW HAVEN,CT)",,N,D,,74622.0,118839.0,517.0,118322.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000031D,Delivery Location,31,"Kensington New Haven, CT",,N,D,,143915.0,143915.0,22045.0,121870.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000032D,Delivery Location,32,"National Grid-WALTHAM (MIDDLESEX,MA)",,N,D,,95754.0,95754.0,7673.0,88081.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000033D,Delivery Location,33,"Rhode Island Energy - TIVERTON (NEWPORT,RI)",,N,D,,2040.0,2040.0,1188.0,852.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000034D,Delivery Location,34,"New England Gas Company No. Attleboro (BRISTOL,MA)",,N,D,,22483.0,22483.0,4407.0,18076.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000035D,Delivery Location,35,"Salem Pike (NORWICH, CT)",,N,D,,4791.0,4791.0,0.0,4791.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
118OA000036D,Delivery Location,36,"West Medway (NORFOLK,MA)",,N,D,,48840.0,48840.0,4849.0,43991.0,Y,,2025-11-27T15:27:42.503097,118,2025-11-27,ALGONQUIN,AG,INTRDY_2025-11-27_1501
