GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,TSP,EffGasDayTime,CycleDesc
112OA072187D,Delivery Location,72187,"GULF SOUTH PIPELINE COMPANY, LP - Raceland, LA",ELA,N,D,,200000.0,250000.0,9478.0,240522.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072190D,Delivery Location,72190,"Kennett - Dunklin Co., MO",1,N,D,,9787.0,10766.0,100.0,10666.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072206D,Delivery Location,72206,"Cypress Gas Pipeline Co.- W. Baton Rouge Psh., LA",ELA,N,D,,34156.0,34698.0,0.0,34698.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072210D,Delivery Location,72210,"New Jersey Natural - Jamesburg, NJ",3,N,D,,274781.0,274781.0,0.0,274781.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072248R,Receipt Location,72248,"Enterprise Texas Pipeline LLC - Lavaca County, TX  (REC)",STX,Y,R,,281162.0,283975.0,3380.0,280595.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072249R,Receipt Location,72249,"Tri-Union Dev. Corp.-#1 Wright /  Goliad County, TX  (REC)",STX,N,R,,4427.0,4427.0,21.0,4406.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072263D,Delivery Location,72263,"Public Service - Woodbridge,NJ",3,N,D,,150168.0,150249.0,30502.0,119747.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072307R,Receipt Location,72307,"Jeems Bayou - #1 Calhoun /  Desoto Psh., LA",ETX,N,R,,14693.0,15208.0,75.0,15133.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072319R,Receipt Location,72319,"Energy XXI GOM, LLC-SP 93",ELA,N,R,,76201.0,76201.0,0.0,76201.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072337R,Receipt Location,72337,"Scorpion Oil&Gas, LLC",1,N,R,,8042.0,8513.0,1.0,8512.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072367D,Delivery Location,72367,"Miss. Valley Gas - Hinds Co., MS",ELA,N,D,,20252.0,20252.0,2295.0,17957.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072382D,Delivery Location,72382,"Houston Pipe Line Co.-Enerfin Lyondell Sys./ Harris Co., TX",STX,N,D,,55329.0,55329.0,0.0,55329.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072395D,Delivery Location,72395,"Entergy Sabine Power Station - Orange Co., TX",WLA,N,D,,101771.0,125869.0,100000.0,25869.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072405D,Delivery Location,72405,"PECO Energy - Hatfield, PA",3,N,D,,78790.0,78790.0,22254.0,56536.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072428R,Receipt Location,72428,"Somerset Gas - Casey Co., KY",2,N,R,,15626.0,15962.0,3700.0,12262.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072451R,Receipt Location,72451,"Wilmar Pipeline, Inc.  - #1 Duncan Slough, Matagorda Co., TX",STX,N,R,,4589.0,4589.0,108.0,4481.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072458R,Receipt Location,72458,"Tracy Production Co. - #1 Fulton Fuller, Nacogdoches Co., TX",ETX,N,R,,4471.0,4471.0,60.0,4411.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072499R,Receipt Location,72499,"Noram - Bald Knob - White, AR",1,N,R,,124579.0,126297.0,31.0,126266.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072525R,Receipt Location,72525,"Howell Oil & Gas, Inc. - Gooch-Gant Fields CP, Harrison Co.,TX",ETX,N,R,,4889.0,5125.0,0.0,5125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072533D,Delivery Location,72533,"T & F Exploration, LP., MM - Somerset Co., PA",2,Y,D,,1842.0,1842.0,50.0,1792.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072536D,Delivery Location,72536,"Kentucky Energy - Metcalfe, KY",2,N,D,,1995.0,2001.0,108.0,1893.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072566D,Delivery Location,72566,"American Midstream  Tenn Intrastate - Colbert Co., AL",1,N,D,,111310.0,117193.0,45012.0,72181.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072568R,Receipt Location,72568,"Enable Gas Transmission - West Monroe, LA",ELA,N,R,,284127.0,285756.0,23500.0,262256.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072571D,Delivery Location,72571,"UGI UTIL (Columbia Gas) - Bally, PA",3,N,D,,91594.0,91594.0,0.0,91594.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072580D,Delivery Location,72580,"Southcross Mississippi Pipeline, LP- Hinds, MS - DEL (B/D 76580)",ELA,N,D,,96859.0,99934.0,16061.0,83873.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072587D,Delivery Location,72587,"NRG - Big Cajun Electric, Coupee Psh., LA",ELA,N,D,,129659.0,131163.0,0.0,131163.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072594R,Receipt Location,72594,"MHT -Energy Mktg. -Monroe, MS",1,N,R,,14693.0,15341.0,165.0,15176.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072597D,Delivery Location,72597,Summit Utilities Arkansas Inc McRae Junct White AR,1,N,D,,2230.0,2230.0,70.0,2160.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072601R,Receipt Location,72601,"Enterprise Texas Pipeline LLC - Matagorda County, TX  (REC)",STX,N,R,,294631.0,294631.0,0.0,294631.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072603D,Delivery Location,72603,"Kinder Morgan Tejas (from TE) upRiver Rd., Nueces Co",STX,N,D,,127151.0,128932.0,0.0,128932.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072604D,Delivery Location,72604,"Entergy Louisiana,LLC Beauregard Psh., LA",WLA,N,D,,183420.0,186825.0,44985.0,141840.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072614R,Receipt Location,72614,"Transok - Ouachita Psh., LA",ELA,N,R,,119156.0,126895.0,15000.0,111895.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072616R,Receipt Location,72616,"Cantium, LLC - MP 30",ELA,N,R,,42725.0,43350.0,0.0,43350.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072621R,Receipt Location,72621,"Williams Field Services  - Duval Co., TX",STX,N,R,,45797.0,45797.0,0.0,45797.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072636D,Delivery Location,72636,"PECO Energy - Montgomery Co., PA",3,N,D,,46674.0,46674.0,6.0,46668.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072637D,Delivery Location,72637,Columbia Gas - Pickaway Co. OH,2,N,D,,233055.0,233055.0,5900.0,227155.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072648D,Delivery Location,72648,"So. Ind. Gas & El. -Posey, IN",2,N,D,,5731.0,5831.0,0.0,5831.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072654R,Receipt Location,72654,"BlueStone Natural Resources, LLC- Bonne Terre Field, McMullen Co.,",STX,N,R,,6760.0,5423.0,0.0,5423.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072664D,Delivery Location,72664,"Itawamba Gas -Itawamba Co., MS",1,N,D,,2544.0,2544.0,1196.0,1348.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072672D,Delivery Location,72672,"Lebanon #2 - Wilson Co., TN",1,N,D,,8142.0,8617.0,0.0,8617.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072692R,Receipt Location,72692,"Associated Natural Gas Inc. - Wilkinson Co., MS",ELA,N,R,,32368.0,32827.0,0.0,32827.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072694R,Receipt Location,72694,"NCL Natural Resources, LLC (Eastern States Expl)- Centre Co., PA",3,N,R,,15266.0,15266.0,1300.0,13966.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072718R,Receipt Location,72718,Smith Oper. (Harvey Broyle M.P. 0.00) - Bienville Psh. La,ETX,N,R,,8016.0,8114.0,100.0,8014.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072745D,Delivery Location,72745,"PECO Energy - Collegeville, PA.",3,N,D,,55428.0,55428.0,0.0,55428.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072764R,Receipt Location,72764,"NGPL Sweet Lake - Cameron Psh., LA",WLA,N,R,,197547.0,199236.0,0.0,199236.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072770D,Delivery Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,661500.0,661500.0,978.0,660522.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072770D,Receipt Location,72770,PEPL/TETCO (LEBANON LATERAL-TETCO CAPACITY),2,Y,D,,425000.0,425000.0,-349.0,425000.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072798D,Delivery Location,72798,"Hamilton, OH",2,N,D,,50885.0,50885.0,2198.0,48687.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072824D,Delivery Location,72824,"Mid Louisiana - W. Feleciana Psh., LA",ELA,N,D,,28496.0,28496.0,7563.0,20933.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072825R,Receipt Location,72825,"Assoc. Natural Gas, Inc. -  Lateral - Lavaca Co., TX",STX,N,R,,134889.0,135300.0,0.0,135300.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072827D,Delivery Location,72827,"City Of Fulton - Itawamba Co., MS",1,N,D,,4340.0,4610.0,350.0,4260.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072828D,Delivery Location,72828,"RBS Gas Util. - Macon Co., TN",1,N,D,,1701.0,1726.0,115.0,1611.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072848R,Receipt Location,72848,"Ozark Gas - Greene Co., AR",1,N,R,,83471.0,87563.0,10488.0,77075.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072849R,Receipt Location,72849,"ENI Petroleum US LLC - 365 MC, LA",ELA,Y,R,,71240.0,71240.0,19519.0,51721.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072856D,Delivery Location,72856,"Onalaska Water & Gas Corporation - Polk County, TX",ETX,N,D,,2201.0,2219.0,45.0,2174.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072863D,Delivery Location,72863,"Delmarva Power & Light - New Castle, DE (Ultra Sonic Mtrs)",3,N,D,,101771.0,101771.0,20433.0,81338.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072871D,Delivery Location,72871,Summit Utilities Arkansas Inc Bodcaw AR,ETX,N,D,,3513.0,3716.0,15.0,3701.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072874D,Delivery Location,72874,"St. Joseph - Lawrence Co., TN",1,N,D,,1079.0,1129.0,10.0,1119.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072877D,Delivery Location,72877,"Denbury Onshore, LLC",STX,N,D,,14963.0,15593.0,147.0,15446.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072890D,Delivery Location,72890,"Louisiana Intrastate Gas - Iberville Psh., LA (DEL)",ELA,N,D,,60439.0,60439.0,0.0,60439.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072892R,Receipt Location,72892,"Enterprise Texas Pipeline, LLC - Panola County, TX (REC)",ETX,N,R,,152656.0,152656.0,0.0,152656.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072903D,Receipt Location,72903,ANR - Glen Karn - (72903),2,N,D,,407083.0,407083.0,-25401.0,407083.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072904D,Delivery Location,72904,"Vectren Ohio - Glen Karn, OH CenterPoint Energy(PEPL 02831)",2,N,D,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072908D,Delivery Location,72908,"Duke Energy Ohio Inc. Springboro, Franklin, OH",2,N,D,,82446.0,85003.0,0.0,85003.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072909D,Delivery Location,72909,"Dayton Pwr & Lt - Red Lion, OH CenterPoint Energy",2,N,D,,60658.0,61271.0,21.0,61250.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072910D,Delivery Location,72910,"CW-DTI (I-O) & LEBANON, OH",2,N,D,,518897.0,518897.0,0.0,518897.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072911D,Delivery Location,72911,"Col. Gas (I-O) & Lebanon, OH",2,N,D,,281172.0,273637.0,50800.0,222837.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072926D,Delivery Location,72926,"Kent. Util. - Garrard Co., KY",2,N,D,,270140.0,275336.0,0.0,275336.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072930D,Delivery Location,72930,"PECO Energy - Eddystone, Delaware Co., PA",3,N,D,,173010.0,173070.0,50.0,173020.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072936R,Receipt Location,72936,"Chandeleur Pipe Line Co. (Cantium, LLC) - MP 41L",ELA,N,R,,122125.0,122125.0,0.0,122125.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072942D,Delivery Location,72942,"Columbia Gas (N.W.L. Corp.) - Fayette Co., PA",2,N,D,,4338.0,4430.0,500.0,3930.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072944D,Delivery Location,72944,"Public Service - Jamesburg - Middlesex Co., NJ",3,N,D,,84050.0,84050.0,30209.0,53841.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072950R,Receipt Location,72950,"Aptian Gas Corp., K.W. Schreiner #1 - Live Oak Co., TX",STX,Y,R,,3453.0,3567.0,44.0,3523.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072956D,Delivery Location,72956,"Mid Tn Gas Dist - Wilson, TN",1,N,D,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072967D,Delivery Location,72967,"Atmos Energy -Monroe, MS",1,N,D,,6106.0,6106.0,0.0,6106.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072972R,Receipt Location,72972,Walter Oil & Gas - WD 106,ELA,Y,R,,40708.0,40708.0,15000.0,25708.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072979D,Delivery Location,72979,"PECO - Doylestown, Bucks Co., PA",3,N,D,,67173.0,67173.0,19496.0,47677.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072990D,Delivery Location,72990,"MVG - Madison Co., MS",ELA,N,D,,2544.0,2544.0,549.0,1995.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072996D,Delivery Location,72996,"Edmonton #2 - Metcalfe Co., KY",2,N,D,,2000.0,2000.0,1.0,1999.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA072999R,Receipt Location,72999,"American Explorer - Shore Oil #1 - Lafourche Psh., La",ELA,N,R,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073023D,Delivery Location,73023,"UGI UTIL - Mt. Pleasant, Berks Co. , PA",3,N,D,,33398.0,34332.0,12142.0,22190.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073025D,Delivery Location,73025,"Atmos Energy, TN (B/D 76025)",1,N,D,,133913.0,164892.0,0.0,164892.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073037D,Delivery Location,73037,"Mississippi Valley - Clay Co., MS",1,N,D,,13500.0,13500.0,1196.0,12304.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073041D,Delivery Location,73041,"Four Square Gas Co., Inc. (Chireno #3) -  Shelby Co., TX",ETX,N,D,,2035.0,2035.0,175.0,1860.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073060D,Delivery Location,73060,"PGW - Harkness Point - Philadelphia, PA",3,N,D,,132080.0,132080.0,42973.0,89107.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073062D,Delivery Location,73062,"Elizabethtown Gas Company - Union Co., NJ",3,N,D,,71147.0,71917.0,5382.0,66535.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073070R,Receipt Location,73070,"Centana Gathering Co. MP 225,LA",ELA,N,R,,254427.0,254427.0,0.0,254427.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073073R,Receipt Location,73073,"Shell Offshore , WD 143, - LAO",ELA,Y,R,,152656.0,152656.0,1.0,152655.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073076D,Delivery Location,73076,"Atmos Energy - Columbia, TN",1,N,D,,91760.0,101396.0,14971.0,86425.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073079D,Delivery Location,73079,"Smyrna #3 - Rutherford Co., TN",1,N,D,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073090D,Delivery Location,73090,Venice-Delivery into Plant,ELA,N,D,,40708.0,40708.0,0.0,40708.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073096D,Delivery Location,73096,"Interstate Energy Company (I.E.C.) - Bucks Co., PA",3,N,D,,260000.0,260000.0,145000.0,115000.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073105D,Delivery Location,73105,"Dayton Pwr & Lt - Clinton, OH CenterPoint Energy",2,N,D,,30218.0,30911.0,2995.0,27916.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073106D,Delivery Location,73106,Federal Bureau of Prison - Yazoo Co. MS,ELA,N,D,,300.0,446.0,275.0,171.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073107D,Delivery Location,73107,"Horton Hwy Dist #2 - Maury, TN",1,N,D,,5089.0,5089.0,2971.0,2118.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073109D,Delivery Location,73109,"Red Bay #2, Franklin Co. Al.",1,N,D,,10177.0,10177.0,1455.0,8722.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073110R,Receipt Location,73110,"Great Lake Energy - Fayette Co.,PA",2,N,R,,14873.0,15352.0,0.0,15352.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073113R,Receipt Location,73113,"Enterprise Texas Pipeline LLC - Hidalgo County, TX",STX,N,R,,101771.0,101771.0,12300.0,89471.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073127D,Delivery Location,73127,Paulsboro Refinery,3,N,D,,58591.0,61185.0,42000.0,19185.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073131D,Delivery Location,73131,"Delta Nat Gas - Madison Co, KY",2,N,D,,2544.0,2544.0,150.0,2394.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073136D,Delivery Location,73136,"PECO Energy - MONTGOMERY CO., PA (Center Point)",3,N,D,,18835.0,19913.0,0.0,19913.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073139R,Receipt Location,73139,"DCP Midstream, LP- #1 Diebel, Goliad CO., TX",STX,N,R,,3297.0,3297.0,0.0,3297.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073141D,Delivery Location,73141,"MISSISSIPPI CHEMICAL - Yazoo City, MS",ELA,N,D,,58169.0,58888.0,0.0,58888.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073147R,Receipt Location,73147,"Centana Intrastate Pipeline Co. - Orange Co., TX",WLA,N,R,,203542.0,203542.0,0.0,203542.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073150D,Delivery Location,73150,Summit Utilities Arkansas Inc Pulaski Co AR,ETX,N,D,,5089.0,5089.0,349.0,4740.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073152R,Receipt Location,73152,COL GAS-WAYNESBURG - (73152),2,N,R,,106377.0,254841.0,141804.0,113037.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073153D,Delivery Location,73153,"PECO -- Brookhaven, PA",3,N,D,,91594.0,91594.0,285.0,91309.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073154D,Delivery Location,73154,"Peco Energy Company - Hershey Mills, Chester Co., PA",3,N,D,,127930.0,132716.0,4190.0,128526.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073157D,Delivery Location,73157,"UGI CENTRAL - Penn Fuel - McConnellsburg, Fulton Co., PA",3,N,D,,21563.0,21563.0,7436.0,14127.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073159D,Delivery Location,73159,"Lafayette #2 - Macon Co., TN",1,N,D,,2035.0,2035.0,0.0,2035.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073161D,Delivery Location,73161,"Middle TN Gas Monroe Co, KY",2,N,D,,2035.0,2035.0,175.0,1860.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073164R,Receipt Location,73164,"DCP Midstream, LP - Goliad Co., TX",STX,Y,R,,117036.0,117036.0,105390.0,11646.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073165R,Receipt Location,73165,"SANCHEZ O'BRIEN-BODDEN FROST, LIVE OAK CO., TX",STX,N,R,,5089.0,5089.0,0.0,5089.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073168D,Delivery Location,73168,"Willamette Industries -  Bienville Parish, LA",ETX,N,D,,1018.0,1018.0,1000.0,18.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073170D,Delivery Location,73170,"AK Steel - Warren Co., OH",2,N,D,,127214.0,127214.0,0.0,127214.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073171D,Delivery Location,73171,"East Cape Girardeau, IL",1,N,D,,1018.0,1018.0,3.0,1015.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073180R,Receipt Location,73180,"Bluestone - Hidalgo Co., TX",STX,N,R,,9235.0,9235.0,30.0,9205.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073186R,Receipt Location,73186,"DCP Midstream, LP -- Lavaca Co., TX",STX,N,R,,50377.0,50476.0,0.0,50476.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073187D,Delivery Location,73187,"Elizabethtown Gas Company - Linden, NJ",3,N,D,,33408.0,33559.0,0.0,33559.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
112OA073191D,Delivery Location,73191,"St Francis Pwr Plt -Dunkin, MO",1,N,D,,92611.0,92611.0,0.0,92611.0,Y,,2025-11-24T19:18:10.160045,7932908,2025-11-23,INTRDY_2025-11-24_0900
